600877.SH,电科芯片
600879.SH,航天电子
600880.SH,博瑞传播
600881.SH,亚泰集团
600882.SH,妙可蓝多
600883.SH,博闻科技
600884.SH,杉杉股份
600885.SH,宏发股份
600886.SH,国投电力
600887.SH,伊利股份
600888.SH,新疆众和
600889.SH,南京化纤
600892.SH,*ST大晟
600893.SH,航发动力
600894.SH,广日股份
600895.SH,张江高科
600897.SH,厦门空港
600900.SH,长江电力
600901.SH,江苏金租
600903.SH,贵州燃气
600905.SH,三峡能源
600906.SH,财达证券
600908.SH,无锡银行
600909.SH,华安证券
600916.SH,中国黄金
600917.SH,重庆燃气
600918.SH,中泰证券
600919.SH,江苏银行
600925.SH,苏能股份
600926.SH,杭州银行
600927.SH,永安期货
600928.SH,西安银行
600929.SH,雪天盐业
600933.SH,爱柯迪
600935.SH,华塑股份
600936.SH,广西广电
600938.SH,中国海油
600939.SH,重庆建工
600941.SH,中国移动
600955.SH,维远股份
600956.SH,新天绿能
600958.SH,东方证券
600959.SH,江苏有线
600960.SH,渤海汽车
600961.SH,株冶集团
600962.SH,国投中鲁
600963.SH,岳阳林纸
600965.SH,福成股份
600966.SH,博汇纸业
600967.SH,内蒙一机
600968.SH,海油发展
600969.SH,郴电国际
600970.SH,中材国际
600971.SH,恒源煤电
600973.SH,宝胜股份
600975.SH,新五丰
600976.SH,健民集团
600977.SH,中国电影
600979.SH,广安爱众
600980.SH,XD北矿科
600981.SH,汇鸿集团
600982.SH,宁波能源
600983.SH,惠而浦
600984.SH,建设机械
600985.SH,淮北矿业
600986.SH,浙文互联
600987.SH,航民股份
600988.SH,赤峰黄金
600989.SH,宝丰能源
600990.SH,四创电子
600992.SH,贵绳股份
600993.SH,马应龙
600995.SH,南网储能
600996.SH,贵广网络
600997.SH,开滦股份
600998.SH,九州通
600999.SH,招商证券
601000.SH,唐山港
601001.SH,晋控煤业
601002.SH,晋亿实业
601003.SH,柳钢股份
601005.SH,重庆钢铁
601006.SH,大秦铁路
601007.SH,金陵饭店
601008.SH,连云港
601009.SH,南京银行
601010.SH,文峰股份
601011.SH,宝泰隆
601012.SH,隆基绿能
601015.SH,陕西黑猫
601016.SH,节能风电
601018.SH,宁波港
601019.SH,山东出版
601020.SH,华钰矿业
601021.SH,春秋航空
601022.SH,宁波远洋
601033.SH,永兴股份
601038.SH,一拖股份
601058.SH,赛轮轮胎
601059.SH,信达证券
601061.SH,中信金属
601065.SH,江盐集团
601066.SH,中信建投
601068.SH,中铝国际
601069.SH,西部黄金
601077.SH,渝农商行
601083.SH,锦江航运
601086.SH,国芳集团
601088.SH,中国神华
601089.SH,福元医药
601096.SH,宏盛华源
601098.SH,中南传媒
601099.SH,太平洋
601100.SH,恒立液压
601101.SH,昊华能源
601106.SH,中国一重
601107.SH,四川成渝
601108.SH,财通证券
601111.SH,中国国航
601113.SH,华鼎股份
601116.SH,三江购物
601117.SH,中国化学
601118.SH,海南橡胶
601121.SH,宝地矿业
601126.SH,四方股份
601127.SH,赛力斯
601128.SH,常熟银行
601133.SH,柏诚股份
601136.SH,首创证券
601137.SH,博威合金
601138.SH,工业富联
601139.SH,深圳燃气
601155.SH,新城控股
601156.SH,东航物流
601158.SH,重庆水务
601162.SH,天风证券
601163.SH,三角轮胎
601166.SH,兴业银行
601168.SH,西部矿业
601169.SH,北京银行
601177.SH,杭齿前进
601179.SH,中国西电
601186.SH,中国铁建
601187.SH,厦门银行
601188.SH,龙江交通
601198.SH,东兴证券
601199.SH,江南水务
601200.SH,上海环境
601208.SH,东材科技
601211.SH,国泰海通
601212.SH,白银有色
601216.SH,君正集团
601218.SH,吉鑫科技
601222.SH,林洋能源
601225.SH,陕西煤业
601226.SH,华电科工
601228.SH,广州港
601229.SH,上海银行
601231.SH,环旭电子
601233.SH,桐昆股份
601236.SH,红塔证券
601238.SH,广汽集团
601279.SH,英利汽车
601288.SH,农业银行
601298.SH,青岛港
601311.SH,骆驼股份
601318.SH,中国平安
601319.SH,中国人保
601326.SH,秦港股份
601328.SH,交通银行
601330.SH,绿色动力
601333.SH,广深铁路
601336.SH,新华保险
601339.SH,百隆东方
601360.SH,三六零
601366.SH,利群股份
601368.SH,绿城水务
601369.SH,陕鼓动力
601375.SH,中原证券
601377.SH,兴业证券
601388.SH,怡球资源
601390.SH,中国中铁
601398.SH,工商银行
601399.SH,国机重装
601456.SH,国联民生
601500.SH,通用股份
601512.SH,中新集团
601515.SH,东峰集团
601518.SH,吉林高速
601519.SH,大智慧
601528.SH,瑞丰银行
601555.SH,东吴证券
601566.SH,九牧王
601567.SH,三星医疗
601568.SH,北元集团
601577.SH,长沙银行
601579.SH,会稽山
601588.SH,北辰实业
601595.SH,上海电影
601598.SH,中国外运
601599.SH,浙文影业
601600.SH,中国铝业
601601.SH,中国太保
601606.SH,长城军工
601607.SH,上海医药
601608.SH,中信重工
601609.SH,金田股份
601611.SH,中国核建
601615.SH,明阳智能
601616.SH,广电电气
601618.SH,中国中冶
601619.SH,XD嘉泽新
601628.SH,中国人寿
601633.SH,长城汽车
601636.SH,旗滨集团
601658.SH,邮储银行
601665.SH,齐鲁银行
601666.SH,平煤股份
601668.SH,中国建筑
601669.SH,中国电建
601677.SH,明泰铝业
601678.SH,滨化股份
601686.SH,友发集团
601688.SH,华泰证券
601689.SH,拓普集团
601696.SH,中银证券
601698.SH,中国卫通
601699.SH,潞安环能
601700.SH,风范股份
601702.SH,华峰铝业
601717.SH,郑煤机
601718.SH,际华集团
601727.SH,上海电气
601728.SH,中国电信
601766.SH,中国中车
601777.SH,千里科技
601778.SH,晶科科技
601788.SH,光大证券
601789.SH,宁波建工
601798.SH,蓝科高新
601799.SH,星宇股份
601800.SH,中国交建
601801.SH,皖新传媒
601808.SH,中海油服
601811.SH,新华文轩
601816.SH,京沪高铁
601818.SH,光大银行
601825.SH,沪农商行
601827.SH,三峰环境
601828.SH,美凯龙
601838.SH,成都银行
601857.SH,中国石油
601858.SH,中国科传
601860.SH,紫金银行
601865.SH,福莱特
601866.SH,中远海发
601868.SH,中国能建
601869.SH,长飞光纤
601872.SH,招商轮船
601877.SH,正泰电器
601878.SH,浙商证券
601880.SH,辽港股份
601881.SH,中国银河
601882.SH,海天精工
601886.SH,江河集团
601888.SH,中国中免
601890.SH,亚星锚链
601898.SH,中煤能源
601899.SH,紫金矿业
601900.SH,南方传媒
601901.SH,方正证券
601908.SH,京运通
601916.SH,浙商银行
601918.SH,新集能源
601919.SH,中远海控
601921.SH,浙版传媒
601928.SH,凤凰传媒
601929.SH,吉视传媒
601933.SH,永辉超市
601939.SH,建设银行
601949.SH,中国出版
601952.SH,苏垦农发
601956.SH,东贝集团
601958.SH,金钼股份
601963.SH,重庆银行
601965.SH,中国汽研
601966.SH,玲珑轮胎
601968.SH,宝钢包装
601969.SH,海南矿业
601975.SH,招商南油
601985.SH,中国核电
601988.SH,中国银行
601989.SH,中国重工
601990.SH,南京证券
601991.SH,大唐发电
601992.SH,金隅集团
601995.SH,中金公司
601996.SH,丰林集团
601997.SH,贵阳银行
601998.SH,中信银行
601999.SH,出版传媒
603000.SH,人民网
603001.SH,奥康国际
603002.SH,宏昌电子
603003.SH,*ST龙宇
603004.SH,鼎龙科技
603005.SH,晶方科技
603006.SH,联明股份
603007.SH,*ST花王
603008.SH,喜临门
603009.SH,北特科技
603010.SH,万盛股份
603011.SH,合锻智能
603012.SH,创力集团
603013.SH,亚普股份
603014.SH,威高血净
603015.SH,弘讯科技
603016.SH,新宏泰
603017.SH,中衡设计
603018.SH,华设集团
603019.SH,中科曙光
603020.SH,爱普股份
603021.SH,ST华鹏
603022.SH,新通联
603023.SH,*ST威帝
603025.SH,大豪科技
603026.SH,石大胜华
603027.SH,千禾味业
603028.SH,赛福天
603029.SH,天鹅股份
603030.SH,全筑股份
603031.SH,安孚科技
603032.SH,德新科技
603033.SH,三维股份
603035.SH,常熟汽饰
603036.SH,如通股份
603037.SH,凯众股份
603038.SH,华立股份
603039.SH,泛微网络
603040.SH,新坐标
603041.SH,美思德
603042.SH,华脉科技
603043.SH,广州酒家
603045.SH,福达合金
603048.SH,浙江黎明
603050.SH,科林电气
603051.SH,鹿山新材
603052.SH,可川科技
603053.SH,成都燃气
603055.SH,台华新材
603056.SH,德邦股份
603057.SH,紫燕食品
603058.SH,永吉股份
603059.SH,倍加洁
603060.SH,国检集团
603061.SH,金海通
603062.SH,麦加芯彩
603063.SH,禾望电气
603065.SH,宿迁联盛
603066.SH,音飞储存
603067.SH,振华股份
603068.SH,博通集成
603069.SH,海汽集团
603070.SH,万控智造
603071.SH,物产环能
603072.SH,天和磁材
603073.SH,彩蝶实业
603075.SH,热威股份
603076.SH,XD乐惠国
603077.SH,和邦生物
603078.SH,江化微
603079.SH,圣达生物
603080.SH,XD新疆火
603081.SH,大丰实业
603082.SH,北自科技
603083.SH,剑桥科技
603085.SH,天成自控
603086.SH,先达股份
603087.SH,甘李药业
603088.SH,宁波精达
603089.SH,正裕工业
603090.SH,宏盛股份
603091.SH,众鑫股份
603093.SH,南华期货
603095.SH,越剑智能
603096.SH,新经典
603097.SH,江苏华辰
603098.SH,森特股份
603099.SH,长白山
603100.SH,川仪股份
603101.SH,汇嘉时代
603102.SH,百合股份
603103.SH,横店影视
603105.SH,芯能科技
603106.SH,恒银科技
603107.SH,上海汽配
603108.SH,润达医疗
603109.SH,神驰机电
603110.SH,东方材料
603111.SH,康尼机电
603112.SH,华翔股份
603113.SH,金能科技
603115.SH,海星股份
603116.SH,红蜻蜓
603117.SH,万林物流
603118.SH,共进股份
603119.SH,浙江荣泰
603120.SH,肯特催化
603121.SH,华培动力
603122.SH,合富中国
603123.SH,翠微股份
603124.SH,江南新材
603125.SH,常青科技
603126.SH,中材节能
603127.SH,昭衍新药
603128.SH,华贸物流
603129.SH,春风动力
603130.SH,云中马
603131.SH,上海沪工
603132.SH,金徽股份
603135.SH,中重科技
603136.SH,天目湖
603137.SH,恒尚节能
603138.SH,海量数据
603139.SH,康惠制药
603150.SH,万朗磁塑
603151.SH,邦基科技
603153.SH,上海建科
603155.SH,新亚强
603156.SH,养元饮品
603158.SH,腾龙股份
603159.SH,上海亚虹
603160.SH,汇顶科技
603161.SH,科华控股
603162.SH,海通发展
603163.SH,圣晖集成
603165.SH,荣晟环保
603166.SH,福达股份
603167.SH,渤海轮渡
603168.SH,莎普爱思
603169.SH,兰石重装
603170.SH,宝立食品
603171.SH,XD税友股
603172.SH,万丰股份
603173.SH,福斯达
603176.SH,汇通集团
603177.SH,德创环保
603178.SH,圣龙股份
603179.SH,新泉股份
603180.SH,金牌家居
603181.SH,皇马科技
603182.SH,嘉华股份
603183.SH,建研院
603185.SH,弘元绿能
603186.SH,华正新材
603187.SH,海容冷链
603188.SH,亚邦股份
603189.SH,网达软件
603190.SH,亚通精工
603191.SH,望变电气
603192.SH,汇得科技
603193.SH,润本股份
603194.SH,中力股份
603195.SH,公牛集团
603196.SH,日播时尚
603197.SH,保隆科技
603198.SH,迎驾贡酒
603199.SH,九华旅游
603200.SH,上海洗霸
603201.SH,常润股份
603202.SH,天有为
603203.SH,快克智能
603205.SH,健尔康
603206.SH,嘉环科技
603207.SH,小方制药
603208.SH,江山欧派
603209.SH,兴通股份
603210.SH,泰鸿万立
603211.SH,晋拓股份
603212.SH,赛伍技术
603213.SH,镇洋发展
603214.SH,爱婴室
603215.SH,比依股份
603216.SH,梦天家居
603217.SH,元利科技
603218.SH,日月股份
603219.SH,富佳股份
603220.SH,中贝通信
603221.SH,爱丽家居
603222.SH,济民健康
603223.SH,恒通股份
603225.SH,新凤鸣
603226.SH,菲林格尔
603227.SH,雪峰科技
603228.SH,景旺电子
603229.SH,奥翔药业
603230.SH,内蒙新华
603231.SH,索宝蛋白
603232.SH,格尔软件
